doi,organism,indication,confidence
10.1191/0269215505cr882oa,human,not_applicable,high
10.1186/s41687-019-0156-8,human,not_applicable,high
10.1191/1478088704qp008oa,human,not_applicable,high
10.1191/0269215506cr914oa,human,treatment,high
10.1191/1478088706qrp061oa,other,not_applicable,high
10.1186/s40900-015-0011-x,other,not_applicable,high
10.1192/apt.12.5.349,human,not_applicable,high
10.1192/apt.23.5.288,unclear,not_applicable,high
10.1192/apt.9.1.78,unclear,not_applicable,high
10.1192/apt.8.5.351,other,not_applicable,high
10.1192/bja.2017.34,human,not_applicable,high
10.1192/bjo.2022.209,human,treatment,high
10.1192/apt.bp.116.016261,human,treatment,high
10.1192/bjp.113.501.833,human,not_applicable,high
10.1192/bjp.122.2.141,human,not_applicable,high
10.1192/bjp.122.6.735,unclear,not_applicable,low
10.1192/apt.6.2.145,human,treatment,medium
10.1192/bjp.156.4.534,human,not_applicable,high
10.1192/bjp.166.6.793,human,not_applicable,high
10.1192/bjp.166.6.798,human,treatment,high
10.1192/bjp.167.1.86,human,not_applicable,high
10.1192/bjp.167.4.503,human,not_applicable,high
10.1192/bjp.168.1.121,human,not_applicable,high
10.1192/bjp.168.3.354,human,not_applicable,high
10.1192/bjp.172.6.491,human,treatment,high
10.1192/bjp.172.6.485,human,treatment,high
10.1192/bjp.173.4.353a,human,treatment,medium
10.1192/bjp.176.6.550,human,not_applicable,high
10.1192/bjp.173.6.475,human,not_applicable,high
10.1192/bjp.181.3.248,human,treatment,high
10.1192/bjp.184.2.136,human,not_applicable,high
10.1192/bjp.184.2.142,human,treatment,high
10.1192/bjp.184.6.477,human,not_applicable,high
10.1192/bjp.188.4.395-a,unclear,not_applicable,low
10.1192/bjp.184.3.240,human,treatment,high
10.1192/bjp.187.2.184,human,treatment,high
10.1192/bjp.186.4.350,human,treatment,high
10.1192/bjp.195.4.369a,unclear,not_applicable,low
10.1192/bjp.2018.136,human,treatment,high
10.1192/bjp.200.2.164a,unclear,unclear,low
10.1192/bjp.2017.22,human,treatment,high
10.1192/bjp.171.4.377,human,not_applicable,high
10.1192/bjp.2018.215,unclear,unclear,low
10.1192/bjp.2024.22,other,not_applicable,high
10.1192/bjp.bp.108.051292,human,treatment,high
10.1192/bjp.bp.106.031815,human,treatment,high
10.1192/bjp.2024.23,other,not_applicable,high
10.1192/bjp.bp.111.107474,human,treatment,high
10.1192/bjp.bp.110.082974,human,not_applicable,high
10.1192/bjp.bp.108.051813,human,not_applicable,high
10.1192/bjp.bp.110.083956,human,not_applicable,high
10.1192/bjpo.bp.115.002808,human,not_applicable,high
10.1192/j.eurpsy.2021.1163,human,treatment,high
10.1192/bjp.bp.115.169300,human,treatment,high
10.1192/j.eurpsy.2025.1226,other,not_applicable,high
10.1192/j.eurpsy.2025.189,unclear,not_applicable,high
10.1192/pb.22.4.193,unclear,not_applicable,low
10.1192/pb.22.4.198,human,not_applicable,high
10.1192/j.eurpsy.2021.382,human,not_applicable,high
10.1192/j.eurpsy.2025.408,human,not_applicable,high
10.1192/pb.bp.113.045005,human,treatment,high
10.1192/pb.23.11.691-a,other,not_applicable,high
10.1192/s000712500018211x,unclear,not_applicable,high
10.1192/pb.22.4.203,unclear,not_applicable,high
10.1196/annals.1320.012,other,not_applicable,medium
10.1192/s000712500003703x,unclear,not_applicable,high
10.1200/jco.2012.30.15_suppl.9070,human,not_applicable,high
10.1201/9781003417835,other,not_applicable,high
10.1196/annals.1366.020,animal,not_applicable,high
10.1201/9781420041002,other,not_applicable,high
10.1201/9781420001143,other,not_applicable,high
10.1201/9781315557366-18,human,not_applicable,high
10.1201/b13956,other,not_applicable,high
10.1201/9781420048193,other,not_applicable,high
10.1201/9781482269840,other,not_applicable,high
10.1203/00006450-200008000-00016,human,not_applicable,high
10.1203/pdr.0b013e31815ed612,human,not_applicable,high
10.1201/9781315275147,other,not_applicable,high
10.1201/b20221-10,human,not_applicable,high
10.12047/j.cjap.5633.2018.078,human,not_applicable,high
10.1207/s15324826an0801_2,human,not_applicable,high
10.1207/s15324796abm2402_07,human,not_applicable,high
10.1207/s15324826an0403_1,human,not_applicable,high
10.1207/s15324826an0801_3,human,not_applicable,high
10.1207/s15324826an0801_4,human,not_applicable,high
10.1207/s15324826an0801_5,human,not_applicable,high
10.1207/s15327027hc1101_2,human,not_applicable,high
10.1207/s15324826an0801_7,human,not_applicable,high
10.1207/s15324826an0801_6,human,not_applicable,high
10.1207/s15327558ijbm1002_05,human,not_applicable,high
10.1207/s15327558ijbm1303_8,human,not_applicable,high
10.1207/s15327876mp1204_01,human,not_applicable,high
10.1210/clinem/dgab429,human,not_applicable,high
10.1207/s15327655jchn0502_2,unclear,not_applicable,high
10.1210/endrev/bnag009,other,not_applicable,high
10.1210/er.2002-0014,human,not_applicable,high
10.1210/jc.2007-1747,human,not_applicable,high
10.1210/jcem-73-6-1224,human,not_applicable,high
10.1210/jcem.81.5.8626849,human,not_applicable,high
10.1210/jcem.85.4.6513,human,not_applicable,high
10.1210/jcem.85.10.6857,human,not_applicable,high
10.1210/jcem.86.8.7724,human,not_applicable,high
10.1210/jcem.85.2.6379,human,not_applicable,high
10.1210/jcem.86.8.7735,human,treatment,high
10.1210/jendso/bvac150.578,human,not_applicable,medium
10.1210/jendso/bvad114.1370,human,not_applicable,high
10.1211/pj.2016.20201439,human,treatment,high
10.1211/pj.2020.20208536,human,treatment,high
10.1211/pj.2022.1.147009,human,treatment,medium
10.12114/j.issn.1007-9572.2024.0288,other,not_applicable,high
10.1212/nxi.0000000000001113,human,not_applicable,high
10.1212/wnl.0000000000204829,human,not_applicable,high
10.1212/wnl.0000000000211884,human,not_applicable,high
10.1212/wnl.0000000000217363,human,treatment,high
10.1212/wnl.0000000000205761,human,not_applicable,high
10.1212/wnl.34.6.845-a,other,not_applicable,high
10.1212/wnl.0000000000217681,human,not_applicable,high
10.1212/wnl.43.1_part_1.125,human,not_applicable,high
10.1212/wnl.43.12.2645,human,not_applicable,high
10.1212/nxi.0000000000200244,human,treatment,high
10.1212/wnl.42.9.1667,human,not_applicable,high
10.1212/wnl.53.6.1340,human,not_applicable,high
10.1212/wnl.82.10_supplement.p1.093,human,not_applicable,high
10.1212/wnl.48.6.1717,human,not_applicable,high
10.1212/wnl.82.10_supplement.p7.305,human,treatment,high
10.1214/23-aoas1834,human,not_applicable,high
10.1212/wnl.90.15_supplement.p2.016,other,not_applicable,high
10.1212/wnl.47.6.1410,human,not_applicable,high
10.1214/24-ejs2222,other,not_applicable,high
10.1234/jgpt.v3i2.349,animal,treatment,high
10.1248/bpb.b15-00623,human,treatment,high
10.1248/bpb.34.354,animal,treatment,high
10.1248/bpb.b19-00009,animal,treatment,high
10.1249/00005768-199205001-00211,human,not_applicable,high
10.1248/bpb.b19-00616,animal,treatment,high
10.1215/9781478021544-004,other,not_applicable,high
10.1249/00005768-199305001-00094,human,not_applicable,high
10.1249/00005768-199405001-00269,human,not_applicable,high
10.1249/00005768-200405001-01314,human,not_applicable,high
10.1249/00005768-199505001-00177,human,treatment,high
10.1249/00005768-200505001-01743,human,not_applicable,high
10.1249/00005768-200605001-01259,human,not_applicable,high
10.1249/00005768-200605001-00571,human,not_applicable,high
10.1249/00005768-200605001-02399,human,not_applicable,high
10.1249/01.mss.0000058360.61448.6c,human,not_applicable,high
10.1249/00005768-200605001-02398,human,treatment,high
10.1249/01.mss.0000058438.25278.33,human,not_applicable,high
10.1249/01.mss.0000062828.48337.44,human,not_applicable,high
10.1249/01.mss.0000069510.58763.e8,human,not_applicable,high
10.1249/01.mss.0000181680.35503.ce,human,not_applicable,high
10.1249/01.mss.0000128184.57911.21,human,not_applicable,high
10.1249/01.mss.0000179921.48404.ef,human,not_applicable,high
10.1249/01.mss.0000142406.79093.90,human,not_applicable,high
10.1249/01.mss.0000274760.28522.df,human,not_applicable,high
10.1249/01.mss.0000355322.61578.e7,human,not_applicable,high
10.1249/01.mss.0000274761.36146.5f,human,not_applicable,high
10.1249/01.mss.0000476561.62802.88,human,treatment,high
10.1249/01.mss.0000476560.85673.81,human,not_applicable,high
10.1249/01.mss.0000400896.52640.52,human,not_applicable,high
10.1249/01.mss.0000485353.37124.aa,human,not_applicable,high
10.1249/01.mss.0000477153.95274.bc,human,not_applicable,high
10.1249/01.mss.0000495526.97940.0a,human,treatment,high
10.1249/01.mss.0000486153.17319.06,human,not_applicable,high
10.1249/01.mss.0000517145.84069.44,human,not_applicable,high
10.1249/01.mss.0000535866.44178.11,human,not_applicable,high
10.1249/01.mss.0000519479.78263.d1,human,not_applicable,high
10.1249/01.mss.0000538712.91111.69,human,not_applicable,high
10.1249/01.mss.0000675296.08816.68,human,not_applicable,high
10.1249/01.mss.0000882640.56534.fe,human,not_applicable,high
10.1249/01.mss.0000878040.35829.4e,human,not_applicable,high
10.1249/01.mss.0000981320.13705.b1,human,not_applicable,high
10.1249/01.mss.0000762864.68507.3a,human,not_applicable,high
10.1249/01.mss.0001054112.23253.0a,human,not_applicable,high
10.1249/01.mss.0000981104.11713.e0,human,not_applicable,high
10.1249/01.mss.0001060360.80310.99,human,not_applicable,high
10.1249/01.mss.0000983844.93238.9d,human,not_applicable,high
10.1249/01.mss.0000679540.68177.0f,human,not_applicable,high
10.1249/01.mss.0001154540.80808.f0,human,not_applicable,high
10.1249/01.mss.0001155392.02552.12,human,not_applicable,high
10.1249/01.mss.0001161516.33476.0b,human,not_applicable,high
10.1249/01.mss.0000981076.43817.c0,human,not_applicable,high
10.1249/fit.0b013e318201c22d,human,treatment,high
10.1249/fit.0b013e318201ca17,human,treatment,high
10.1249/fit.0000000000000876,human,treatment,high
10.1249/mss.0000000000000990,human,treatment,high
10.1249/mss.0000000000000957,human,treatment,high
10.1249/mss.0000000000003891,human,not_applicable,high
10.1249/mss.0000000000000983,human,treatment,high
10.1249/mss.0000000000002421,human,not_applicable,high
10.1249/mss.0b013e3181b11bc7,human,not_applicable,high
10.1253/circrep.cr-22-0114,human,not_applicable,high
10.1258/135763302320939220,human,not_applicable,high
10.1249/mss.0b013e3182417b9a,human,not_applicable,high
10.1258/jrsm.2009.09k038,human,not_applicable,high
10.1258/jicp.2011.011024,human,not_applicable,high
10.1258/shorts.2011.011016,other,not_applicable,high
10.1258/shorts.2011.011127,human,not_applicable,high
10.1258/shorts.2010.010042,human,not_applicable,high
10.1258/shorts.2012.012051,other,not_applicable,high
10.1258/shorts.2011.011167,human,not_applicable,high
10.1259/bjr/93889091,human,not_applicable,high
10.12659/ajcr.896949,human,treatment,high
10.1259/bjr.73.875.11144799,human,not_applicable,high
10.12659/ajcr.900314,human,not_applicable,high
10.1259/bjr/85621779,human,not_applicable,high
10.12659/msm.881699,human,not_applicable,high
10.12659/msm.889333,human,treatment,high
10.12659/msm.890423,human,treatment,high
10.12677/acm.2025.1561811,human,treatment,high
10.12677/tcm.2025.147467,unclear,treatment,medium
10.12688/f1000research.18660.1,human,not_applicable,high
10.12775/jehs.2022.12.09.084,other,not_applicable,high
10.1272/jnms.66.239,human,not_applicable,high
10.12731/2658-6649-2023-15-5-951,other,treatment,medium
10.12688/hrbopenres.13181.1,other,not_applicable,high
10.12775/jehs.2025.85.66478,human,not_applicable,high
10.12775/jehs.2026.88.69423,human,not_applicable,high
10.12783/dtssehs/mess2016/9698,human,not_applicable,high
10.12775/qs.2024.17.52946,human,not_applicable,high
10.1289/ehp.02110s4591,unclear,not_applicable,high
10.12775/jehs.2020.10.09.076,unclear,not_applicable,high
10.1289/ehp.99107s3469,other,not_applicable,high
10.1289/ehp.02110s4641,human,not_applicable,high
10.1289/ehp.02110s4673,human,not_applicable,high
10.1289/ehp.97105s2417,human,not_applicable,high
10.12891/ceog3883.2017,human,treatment,high
10.1289/ehp.02110s4597,unclear,not_applicable,high
10.1289/ehp.02110s4607,human,not_applicable,high
10.12891/ceog5179.2019,human,treatment,high
10.1292/jvms.11-0362,other,not_applicable,high
10.12932/ap-200517-0086,human,not_applicable,high
10.12932/ap0771,human,not_applicable,high
10.12932/ap0733,human,not_applicable,high
10.12968/bjha.2009.3.5.42368,unclear,not_applicable,high
10.12968/bjhc.2023.0034,other,not_applicable,high
10.12968/bjom.2012.20.6.389,human,not_applicable,high
10.12968/bjnn.2009.5.10.44669,human,not_applicable,high
10.12968/bjon.1992.1.9.440,human,not_applicable,high
10.12968/bjon.2006.15.12.21399,human,not_applicable,high
10.12968/bjon.2007.16.16.27071,other,not_applicable,high
10.12968/bjon.2010.19.14.49051,human,not_applicable,high
10.12968/bjsn.2009.4.2.40658,human,not_applicable,medium
10.12968/bjtr.1997.4.12.14326,human,treatment,high
10.12968/bjhc.2021.0095,unclear,not_applicable,high
10.12968/bjtr.1997.4.12.14328,human,not_applicable,high
10.12968/bjtr.1998.5.4.14088,human,treatment,high
10.12968/chhe.2023.4.4.165,unclear,not_applicable,high
10.12968/bjtr.1997.4.12.14327,human,not_applicable,high
10.12968/bjtr.1998.5.2.14101,human,treatment,high
10.12968/ijtr.2016.0035,human,treatment,high
10.12968/ijtr.2013.20.4.180,human,not_applicable,high
10.12968/npre.2009.7.8.43686,human,not_applicable,high
10.12968/hmed.2006.67.sup9.21994,human,not_applicable,high
10.12968/pnur.2003.14.6.276,human,treatment,high
10.12968/opti.2024.270.6986.28,unclear,not_applicable,high
10.12968/pnur.2025.0098,human,not_applicable,high
10.12968/pnur.2022.33.1.34,unclear,not_applicable,high
10.12970/2310-9874.2014.02.01.5,human,treatment,medium
10.12988/bmgt.2014.3122,human,not_applicable,high
10.1300/10911350802107652,human,not_applicable,high
10.12991/201014445,other,not_applicable,high
10.1300/j004v19n02_04,human,not_applicable,high
10.1300/j005v21n02_03,human,not_applicable,high
10.1300/j010v30n03_05,human,not_applicable,high
10.1300/j013v37n01_01,human,not_applicable,high
10.1300/j015v14n03_16,other,not_applicable,high
10.1300/j092v01n01_04,human,treatment,high
10.1300/j092v01n01_05,human,not_applicable,high
10.1300/j079v34n02_04,human,not_applicable,high
10.1300/j092v01n02_02,other,not_applicable,high
10.1300/j092v01n02_03,human,not_applicable,high
10.1300/j092v01n01_06,human,not_applicable,high
10.1300/j092v01n02_05,human,not_applicable,high
10.1300/j045v18n01_03,human,not_applicable,high
10.1300/j092v01n03_05,human,not_applicable,high
10.1300/j092v01n02_04,human,not_applicable,high
10.1300/j092v01n03_09,human,treatment,high
10.1300/j092v01n03_10,human,not_applicable,high
10.1300/j092v01n03_17,human,not_applicable,high
10.1300/j092v02n01_02,human,not_applicable,high
10.1300/j092v01n03_24,human,not_applicable,high
10.1300/j092v02n01_03,human,not_applicable,high
10.1300/j092v02n01_05,human,not_applicable,high
10.1300/j092v01n03_23,human,treatment,high
10.1300/j092v02n02_02,human,treatment,high
10.1300/j092v02n04_02,human,not_applicable,high
10.1300/j092v02n02_04,human,treatment,high
10.1300/j092v02n04_03,human,not_applicable,high
10.1300/j092v03n01_02,unclear,not_applicable,medium
10.1300/j092v03n01_05,human,not_applicable,high
10.1300/j092v02n04_04,human,not_applicable,high
10.1300/j092v03n01_04,human,not_applicable,high
10.1300/j092v03n01_03,human,not_applicable,high
10.1300/j092v03n01_06,other,not_applicable,medium
10.1300/j092v03n02_02,human,not_applicable,high
10.1300/j092v03n01_07,unclear,not_applicable,medium
10.1300/j092v03n02_04,human,not_applicable,high
