doi,drug_class,drug_name,confidence
10.1159/000339011,supplement,"herbal adaptogens (ginseng, ashwagandha, cat's claw, caterpillar fungus, tulsi, jiaogulan)",high
10.1159/000343982,other,unspecified,low
10.1159/000369087,other,unspecified,low
10.1159/000365174,psychological,maladaptive coping styles intervention,low
10.1159/000369085,other,unspecified,high
10.1159/000431258,psychological,narrative self-confrontation therapy,medium
10.1159/000438867,psychological,cognitive behaviour therapy,high
10.1159/000493531,other,unspecified,low
10.1159/000528827,rehabilitation,yijinjing qigong,high
10.1159/000448957,other,unspecified,low
10.1159/000517930,other,unspecified,high
10.1163/156856901753421007,other,none,high
10.1163/156856900750232506,other,unspecified,low
10.1159/000547484,rehabilitation,activity and rehabilitation strategies,medium
10.1161/jaha.124.036752,other,unspecified,high
10.1163/ej.9789004124011.i-226.46,other,unspecified,low
10.11603/2411-1597.2015.2.5158,other,unspecified,low
10.1164/ajrccm.2025.211.abstracts.a7881,other,none,high
10.1164/rccm.200403-357oc,other,hypertonic saline,high
10.1172/jci.insight.157621,other,maximal cardiopulmonary exercise test (cpet),low
10.1172/jci.insight.183810,other,unspecified,high
10.1172/jci.insight.158193,other,unspecified,high
10.1172/jci.insight.89376,other,none,high
10.1172/jci.insight.149217,other,none,high
10.1172/jci118990,other,unspecified,high
10.1172/jci132185,other,none,high
10.1172/jci134985,other,unspecified,high
10.1176/ajp.153.8.1050,other,none,high
10.1176/ajp.148.12.1638,other,none,high
10.1176/ajp.154.3.408,psychological,cognitive behavior therapy,high
10.1176/appi.ajp.158.4.641,other,none,high
10.1176/appi.pn.2014.12b5,other,none,high
10.1176/appi.neuropsych.14060132,other,not applicable,low
10.1176/appi.ajp.158.12.2038,psychological,cognitive behavior therapy,high
10.1176/appi.neuropsych.15.2.254,other,none,high
10.1176/appi.pn.2015.3b17,other,unspecified,high
10.1176/appi.pn.2020.3a3,other,unspecified,low
10.1176/appi.psy.42.1.21,other,not applicable,high
10.1176/appi.psy.49.3.235,other,none,high
10.1176/ajp.155.6.824,psychological,selective serotonin reuptake inhibitors or tricyclic antidepressants,high
10.1176/appi.psy.49.6.470,other,"cognitive-behavioral therapy, graded-exercise therapy",low
10.1176/jnp.5.2.200,other,none,high
10.1176/jnp.6.2.189,psychological,cognitive-behavioral therapy,high
10.1176/appi.psy.50.2.147,psychological,psychotherapy,medium
10.1176/appi.psy.44.1.38,other,dexamphetamine,high
10.1176/pn.2001.36.1.20,other,unspecified,high
10.1176/pn.38.14.0027a,other,unspecified,low
10.1177/000456329403100506,supplement,magnesium,high
10.1176/pn.36.24.0023,psychological,cognitive-behavior therapy,high
10.1177/0003065118798043,psychological,emotional regulation therapy,low
10.1177/000456329403100507,other,none,high
10.1176/appi.psy.44.2.113,other,adrenocorticotropic hormone (acth),high
10.1177/000456329703400416,other,unspecified,high
10.1177/00048674211043788,other,antimicrobials (unspecified),low
10.1177/0011392101049003003,other,none,high
10.1177/0009922812455094,other,none,high
10.1177/008124630503500208,other,none,high
10.1177/008124639402400103,other,not applicable,high
10.1177/000331979804901105,other,inopamil,high
10.1177/008124639602600108,other,unspecified,high
10.1177/014107680009300608,other,none,high
10.1177/014107680209500904,other,none,high
10.1177/014107680409701204,other,none,high
10.1177/0141076820951545,psychological,cognitive behavioural therapy,high
10.1177/014107680009300306,other,none,high
10.1177/014107680609901012,other,mixed interventions (systematic review),high
10.1177/0141076817702530,other,not applicable,high
10.1177/014107688808100609,other,unspecified,high
10.1177/014107689208500909,other,unspecified,high
10.1177/014107688808100608,other,not applicable,high
10.1177/014107689008301204,rehabilitation,conventional rehabilitation for chronic habitual hyperventilation,medium
10.1177/014107689909200405,supplement,"b vitamins (pyridoxine, riboflavin, thiamine)",high
10.1177/014107689709000505,other,unspecified,low
10.1177/014107689809100706,other,screening instruments,low
10.1177/01632780022034598,other,none,high
10.1177/0163278702250071,other,no intervention studied,high
10.1177/01632780122034993,other,none,high
10.1177/0163278709338558,psychological,fennell phase inventory,low
10.1177/0163278711424281,other,none,high
10.1177/016327879301600403,other,not applicable,high
10.1177/016327879601900204,rehabilitation,comprehensive rehabilitation program,medium
10.1177/0269215507080769,rehabilitation,rehabilitation strategies,medium
10.1177/02610183241229050,other,none,high
10.1177/0163278713497014,other,not applicable,high
10.1177/01632789922034400,other,chronic fatigue syndrome attitudes test,low
10.1177/0269215510371429,exercise,aerobic exercise training and progressive resistance training,high
10.1177/0269215510380831,other,physical activity assessment,high
10.1177/0269215514542635,psychological,guided imagery,high
10.1177/0269215515621362,psychological,group-based self-management program,high
10.1177/026921559400800110,psychological,cognitive behaviour therapy with graded activity,high
10.1177/0271678x241270528,other,none,high
10.1177/0269881105053293,other,unspecified,high
10.1177/0300060516671622,other,unspecified,high
10.1177/030802260006300404,other,not applicable,high
10.1177/02698811251368371,other,solriamfetol,high
10.1177/0301006615614467,other,none,high
10.1177/030802260206500103,other,none,high
10.1177/030802260206501005,rehabilitation,occupational therapy inpatient programme,high
10.1177/030802260406700606,rehabilitation,lifestyle management programme,high
10.1177/0269881105056531,other,modafinil,high
10.1177/030802260907200102,rehabilitation,occupational therapy,high
10.1177/030802260707000803,rehabilitation,occupational therapy,high
10.1177/03080226211020656,other,occupational therapy,low
10.1177/0308022620966254,other,occupational therapy,high
10.1177/03080226241249279,rehabilitation,occupational therapy,high
10.1177/03080226241254720,other,not applicable,high
10.1177/030802269405701003,rehabilitation,rehabilitation programme,high
10.1177/030802269806100907,rehabilitation,inpatient rehabilitation programme,high
10.1177/036012931998023003025,other,red cell fatty acid analysis,low
10.1177/03601293251408245,other,yang-supporting cupping combined with wheat-grain moxibustion,high
10.1177/039463200101400103,other,none,high
10.1177/03946320040170s210,other,none,high
10.1177/039463200902200320,other,unspecified,high
10.1177/039463200902200219,other,none,high
10.1177/039463200902200326,other,none,high
10.1177/039463201002300402,other,unspecified,high
10.1177/039463201102400419,other,none,high
10.1177/039463201102400313,other,none,high
10.1177/039463201202500224,other,none - diagnostic study,high
10.1177/070674370505000402,other,none,high
10.1177/0394632015572074,other,none,high
10.1177/0886260519888515,other,not applicable,high
10.1177/070674379003500714,other,unspecified,low
10.1177/089801019301100206,other,amma therapy,high
10.1177/0907568203104004,other,not applicable,high
10.1177/0957154x08097199,other,unspecified,high
10.1177/09593535261421588,other,none,high
10.1177/0962280217713347,other,unspecified,high
10.1177/0962280216666111,rehabilitation,rehabilitative treatment,high
10.1177/0957926504038943,other,none,high
10.1177/10442073040140040401,other,none,high
10.1177/1044207308325995,other,not applicable,high
10.1177/1044207309359515,other,none,high
10.1177/1044207309346310,other,not applicable,high
10.1177/104973230201200202,other,none,high
10.1177/10442073231154027,other,none,high
10.1177/1049732314562893,other,none,high
10.1177/1049732311421914,other,distant healing (prayers),high
10.1177/1049732303260682,other,none,high
10.1177/1049732320969395,psychological,guided self-help intervention,low
10.1177/1054773819838679,other,none,high
10.1177/1049732315573954,other,unspecified,high
10.1177/10598405221144259,other,school-based active surveillance,low
10.1177/1066480714533652,other,none,high
10.1177/11786469231220781,other,urine metabolite analysis,high
10.1177/1179557320941478,other,none,high
10.1177/11795735241271675,other,unspecified,high
10.1177/107839039500100104,psychological,milieu therapy,medium
10.1177/1359104500005001005,rehabilitation,gradual activity increase,high
10.1177/1066480711429426,psychological,family counseling,high
10.1177/1359104506059133,other,unspecified,high
10.1177/1359104509340940,other,not applicable,high
10.1177/1359104511403585,psychological,neuropsychological strategies,medium
10.1177/1359104511403680,rehabilitation,rehabilitation,high
10.1177/1206331213512235,other,virtual social support (second life),low
10.1177/1359104512460862,psychological,qualitative psychological support,high
10.1177/1359104512455814,other,none,high
10.1177/1359104515602373,other,not applicable,high
10.1177/1359104516646813,other,unspecified,high
10.1177/1359104516672507,psychological,cognitive behavioural therapy,high
10.1177/1359104518794764,rehabilitation,home-based family focused rehabilitation,high
10.1177/1359104517736357,other,unspecified,high
10.1177/1359104519829796,other,psychological intervention,low
10.1177/1359104519835583,other,none,high
10.1177/1359104519838584,other,none,high
10.1177/1359104520964528,other,not applicable,high
10.1177/1359104520918364,other,none,high
10.1177/1359104521994880,other,unspecified,high
10.1177/1359105302007001649,other,unspecified,low
10.1177/13591045211005515,other,none,high
10.1177/135910530100600210,other,not applicable,high
10.1177/135910530100600105,other,not applicable,high
10.1177/13591053030084005,other,unspecified,high
10.1177/1359105305049774,exercise,graded exercise therapy,high
10.1177/1359105306066628,psychological,therapeutic intervention (caring),low
10.1177/1359105307071747,other,none,high
10.1177/1359105308088525,other,unspecified,high
10.1177/1359105308100205,other,not applicable,high
10.1177/1359105309349453,other,none,high
10.1177/1359105309350515,other,unspecified,high
10.1177/1359105309355336,other,none,high
10.1177/1359105307076233,other,unspecified,high
10.1177/1359105309344895,other,none,high
10.1177/1359105311424470,other,not applicable,high
10.1177/1359105312464670,other,none,high
10.1177/1359105313501534,other,not applicable,high
10.1177/1359105313520335,other,not applicable,high
10.1177/1359105314535458,rehabilitation,behavioral intervention,high
10.1177/1359105315583367,other,none,high
10.1177/1359105315587137,other,unspecified,high
10.1177/1359105316675213,psychological,cognitive behavioural therapy,high
10.1177/1359105316667798,psychological,cognitive behavioural therapy,high
10.1177/1359105316664139,other,unspecified,high
10.1177/1359105316688953,psychological,cognitive behaviour therapy,high
10.1177/1359105317695803,other,not applicable,low
10.1177/1359105317700885,psychological,cognitive behavioural therapy,high
10.1177/1359105316643376,other,none,high
10.1177/1359105317697323,exercise,graded activity therapy,high
10.1177/1359105317700886,other,cognitive behavioural therapy and graded exercise therapy,high
10.1177/1359105317703785,rehabilitation,cognitive behavior therapy and graded exercise therapy,high
10.1177/1359105317703787,other,graded exercise therapy and cognitive behavioural therapy,high
10.1177/1359105317703789,other,unspecified,low
10.1177/1359105317703786,psychological,cognitive behaviour therapy,high
10.1177/1359105317707216,psychological,cognitive behavioural therapy,high
10.1177/1359105317707215,psychological,cognitive behaviour therapy,high
10.1177/1359105317707259,psychological,cognitive coping intervention,high
10.1177/1359105317707531,exercise,graded exercise therapy,high
10.1177/1359105317710246,psychological,cognitive behavioural therapy,high
10.1177/1359105317726152,psychological,cognitive behavioural therapy,high
10.1177/1359105318784161,other,unspecified,high
10.1177/1359105317742195,other,not applicable,high
10.1177/1359105317715476,other,unspecified,high
10.1177/1359105318796906,other,none,high
10.1177/1359105318785450,other,none,high
10.1177/1359105318805819,other,questionnaire assessment tool,high
10.1177/13591053221084494,other,unspecified,low
10.1177/13591053211008203,psychological,cognitive behavioural therapy,high
10.1177/13591053211027631,other,not applicable,high
10.1177/1359105319847261,psychological,cognitive behavioural therapy,high
10.1177/1359105321990810,other,unspecified,high
10.1177/1359105319854532,rehabilitation,graded exercise therapy,high
10.1177/13591053231169191,other,unspecified,high
10.1177/13591053211038042,psychological,cognitive-behavioural therapy,high
10.1177/13591053251325690,other,unspecified,high
10.1177/13591053231186385,other,none,high
10.1177/13591053261420598,other,none,high
10.1177/135910539800300406,other,not applicable,high
10.1177/135910539800300107,other,none,high
10.1177/1363459303007002876,other,patient education school,high
10.1177/13591053231223882,other,unspecified,high
10.1177/1363459307070806,other,not applicable,high
10.1177/1359105319834678,other,none,high
10.1177/1363459308094420,other,unspecified,high
10.1177/1363459309103919,other,unspecified,high
10.1177/1363459315583158,other,none,high
10.1177/136345939800200204,other,not applicable,high
10.1177/1363459315628044,other,none,high
10.1177/1363459315622041,other,none,high
10.1177/136346159403100302,other,unspecified,low
10.1177/136346159403100206,other,unspecified,low
10.1177/1367493505049644,other,functional ability scale,high
10.1177/1367493519864747,other,scoping review (no single intervention studied),high
10.1177/1403494819868592,other,not applicable,high
10.1177/14034948211056752,other,not applicable,high
10.1177/136749359900300207,other,unspecified,high
10.1177/146642400212200113,other,not applicable,high
10.1177/147323000803600501,other,unspecified,low
10.1177/13634615030403006,psychological,psychosocial intervention,low
10.1177/147323001103900122,other,none,high
10.1177/14782715241255977,other,unspecified,high
10.1177/1478271520023202013,other,unspecified,low
10.1177/15350102001003001,psychological,peer-facilitated group therapy,high
10.1177/14782715241257968,other,none,high
10.1177/1524838007303196,other,unspecified,low
10.1177/153537020322800206,other,none,high
10.1177/153944920502500205,psychological,coping strategies,high
10.1177/1740774518760300,other,pragmatic rehabilitation,low
10.1177/153944929701700303,other,energy conservation training,low
10.1177/17423953060020020901,psychological,cognitive-behavioural therapy,high
10.1177/1742395316644770,other,none,high
10.1177/1742395313478220,other,none,high
10.1177/1742395317703175,other,unspecified,high
10.1177/1742395312474478,other,not applicable,high
10.1177/1742395317746470,other,energy envelope maintenance,high
10.1177/1742395319836472,other,none,high
10.1177/1742395320949613,other,activity measurement (actigraphy),low
10.1177/17423953211064989,other,unspecified,high
10.1177/17423953211043106,other,unspecified,high
10.1177/17423953221121696,other,none,high
10.1177/17423953221101606,other,none,high
10.1177/17423953231178185,other,service-based intervention,low
10.1177/17423953251347108,other,none,high
10.1177/17448069241275097,other,unspecified,low
10.1177/19714009980110s220,other,unspecified,high
10.1177/1742395318815965,other,none,high
10.1177/20420986251395925,other,unspecified,high
10.1177/2049463719875164,other,unspecified,high
10.1177/2042533313507920,other,lumbar puncture,high
10.1177/20499361211009385,other,unspecified,high
10.1177/2055102918792648,rehabilitation,multidisciplinary rehabilitation treatment,high
10.1177/2055102918805187,exercise,graded exercise therapy,high
