doi,source_folder,is_relevant,studies_treatment,trial_type,phase,is_excluded,exclusion_reason,topics
10.1111/j.1365-2796.2010.02240.x,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS pathophysiology | exercise therapy | post-exertional malaise | HPA axis | commentary
10.1177/1742395316644770,abstract_only,yes,no,cross_sectional,not_applicable,no,,ME/CFS severity | housebound patients | symptom comparison | functional outcomes
10.5281/zenodo.18809113,abstract_only,yes,yes,case_series,not_applicable,no,,Clinical Pilates | Fascia-focused rehabilitation | Post-exertional malaise | Functional recovery | ME/CFS management
pmid_1337559,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS|viral etiology|EBV|pathophysiology
pmid_7570529,abstract_only,yes,no,other,not_applicable,yes,review,post-viral fatigue | ME/CFS overview | diagnostic criteria | pathogenesis
10.1016/j.ijnurstu.2006.01.003,abstract_only,yes,no,other,not_applicable,yes,review,identity reconstruction | qualitative study | psychosocial impact | coping strategies
10.3389/fphys.2023.1114231,abstract_only,yes,no,other,not_applicable,yes,review,mitochondrial dysfunction | chronic fatigue syndrome | integrative health approaches
10.1016/j.socscimed.2005.06.018,abstract_only,no,no,other,not_applicable,yes,editorial,sociology|medical uncertainty|patient advocacy
10.1111/j.1526-4637.2007.00368.x,abstract_only,yes,no,cross_sectional,not_applicable,no,,pain catastrophizing|exercise performance|psychological factors|cross-sectional assessment|quality of life
10.3389/fimmu.2025.1710571,abstract_only,no,no,other,not_applicable,yes,review,HLA-II haplotypes | autoimmune disease | ME/CFS etiology
10.1192/bjp.168.3.354,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,diagnostic validation | psychiatric screening | CFS assessment
10.4306/pi.2008.5.4.209,abstract_only,yes,no,other,not_applicable,yes,review,CFS treatment review | evidence synthesis | treatment approaches | lifestyle intervention
10.1007/s12098-011-0463-4,abstract_only,yes,no,retrospective_cohort,not_applicable,no,,ME/CFS pediatric | prognostic factors | BMI | disease duration
10.1177/1740774518760300,abstract_only,yes,no,rct,not_applicable,yes,secondary_analysis,mediation analysis | methodology | chronic fatigue syndrome | RCT analysis
10.1093/qjmed/95.8.527,abstract_only,yes,no,retrospective_cohort,not_applicable,yes,secondary_analysis,Q fever | chronic fatigue | post-infectious fatigue | CFS | observational follow-up
10.1097/01.nrl.0000106921.76055.24,abstract_only,yes,no,other,not_applicable,yes,review,MUPS | chronic fatigue syndrome | narrative review | symptom management | behavioral treatment
10.17116/rosstomat20211403121,abstract_only,no,no,cross_sectional,not_applicable,yes,,occupational_health|chronic_fatigue_syndrome|dental_anesthesia|error_analysis
10.1248/bpb.b19-00616,abstract_only,yes,yes,other,not_applicable,no,,neuroinflammation | oxidative stress | Kampo medicine | mouse model | herbal treatment
10.1016/s0022-3999(01)00298-7,abstract_only,yes,no,cross_sectional,not_applicable,no,,kinesiophobia|fear of movement|exercise avoidance|illness beliefs|behavioral assessment
10.1002/9780470514382.ch4,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS clinical presentation | symptomatology | diagnostic criteria
10.1201/9781420041002,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS pathophysiology | RNase L | immune dysfunction | 2-5A pathway
10.3389/fnut.2021.658630,abstract_only,yes,yes,rct,phase_2,no,,botanical_extract|cistanche|ginkgo|fatigue|quality_of_life
10.14457/tru.the.2010.46,abstract_only,yes,yes,case_series,not_applicable,no,,modafinil|CBT|treatment-resistant CFS|social recovery
10.1136/bmj.326.7397.1005,abstract_only,yes,no,case_series,not_applicable,yes,editorial,ME/CFS|lymphadenopathy|clinical observation
10.3892/mmr.2016.5476,abstract_only,yes,no,other,not_applicable,yes,review,diagnostics|biomarkers|spectroscopy|CFS analysis
10.1002/pcn5.70111,abstract_only,yes,yes,case_series,not_applicable,no,,ME/CFS|vaccination adverse effects|case report|comprehensive treatment|pacing management
10.7326/l15-5176,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS | exercise therapy | cognitive behavioral therapy | commentary
10.1016/j.clinthera.2024.05.010,abstract_only,yes,yes,case_series,phase_2,no,,immunoglobulin therapy | subcutaneous IG | infection-related ME/CFS | immunologic treatment
10.5812/ijpbs.9074,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS | Borna disease virus | etiology | meta-analysis
10.7326/0003-4819-110-1-92,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS|viral_etiology|herpesvirus|serology|letter
10.3389/fnins.2023.1318094,abstract_only,yes,no,cross_sectional,not_applicable,yes,,neuroimaging | functional connectivity | brainstem | cerebellum | biomarkers
pmid_12073768,abstract_only,yes,no,cross_sectional,not_applicable,no,,RNase L biomarker | exercise tolerance | physical performance | diagnostic validation
10.1136/jnnp-2017-317823,abstract_only,yes,no,other,not_applicable,yes,review,cognitive dysfunction | systematic review | fibromyalgia | functional neurological disorder
10.1017/s0033291713001311,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS | PACE trial | correspondence
10.1146/annurev-virology-111821-125122,abstract_only,yes,no,other,not_applicable,yes,review,XMRV | virology | ME/CFS etiology | historical review | contamination
pmid_1642616,abstract_only,yes,yes,rct,phase_2,no,,immunotherapy|intravenous immunoglobulin|depression|cell-mediated immunity|immunological dysfunction
10.1097/00002060-199803000-00018,abstract_only,yes,no,other,not_applicable,yes,review,literature review | cognitive dysfunction | exercise | autonomic symptoms
10.1093/clinids/13.supplement_1.s32,abstract_only,yes,no,case_control,not_applicable,no,,ME/CFS epidemiology | risk factors | pediatric cases | case-control study
10.1371/journal.pone.0027870,abstract_only,yes,no,case_control,not_applicable,yes,,XMRV | virology | etiology
pmid_25617876,abstract_only,yes,no,other,not_applicable,yes,review,mercury|dental amalgam|CFS|fatigue|chronic illness
10.1177/107839039500100104,abstract_only,yes,yes,case_series,not_applicable,no,,psychiatric_comorbidity|inpatient_treatment|milieu_therapy|depression_management
10.2196/11215,abstract_only,yes,no,other,not_applicable,yes,review,EMA methodology | mood assessment | stress measurement | CFS mentioned
10.1007/s00018-018-2925-6,abstract_only,no,no,other,not_applicable,yes,review,HPV vaccine | adverse events | systems vaccinology | CFS/ME etiology
pmid_20842203,abstract_only,yes,no,other,not_applicable,yes,review,XMRV|virology|diagnostic methods|methodological review
10.1002/jclp.22593,converted,yes,no,other,not_applicable,yes,review,cognitive behavioral model | case definition | ME/CFS diagnosis
10.1001/jamapediatrics.2013.3337,converted,yes,no,other,not_applicable,yes,editorial,ME/CFS education | patient information | adolescents
10.1002/hup.554,converted,yes,yes,case_series,not_applicable,no,,modafinil|fatigue|stimulant therapy|CFS treatment
10.1002/9780470514382.ch7,converted,yes,no,other,not_applicable,yes,review,muscle histopathology|physiology|fatigue mechanism|exercise response
10.1002/ctm2.70346,converted,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,biomarkers | extracellular vesicles | proteomics | post-exertional malaise | energy metabolism
10.1006/bmme.1996.0036,converted,yes,no,cross_sectional,not_applicable,yes,,biomarkers|metabolomics|diagnostic|mechanistic
10.1007/s00429-023-02682-3,converted,yes,no,cross_sectional,not_applicable,no,,ME/CFS neuroimaging | hypothalamus structure | adolescent | brain MRI | observational
10.1007/s00421-025-05759-5,converted,yes,yes,rct,phase_2,no,,aquatic exercise | physical function | fatigue | depression | self-paced intervention
10.1007/s00431-026-07125-9,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS|activity scale|participation scale|measurement tool|validation study
10.1006/mcpr.1998.0186,converted,yes,no,cross_sectional,not_applicable,yes,,mycoplasma detection | PCR assay | diagnostic test | etiology investigation
10.1007/s11136-016-1406-3,converted,yes,no,other,not_applicable,yes,editorial,patient perspectives | disease impact | treatment discussion
10.1007/s12272-013-0235-y,converted,no,no,other,not_applicable,yes,,fatigue|oxidative_stress|animal_model
10.1016/j.heliyon.2021.e07665,converted,yes,no,other,not_applicable,yes,review,ME/CFS|ACE2|COVID-19|gene expression|meta-analysis
10.1016/0140-6736(91)91371-z,converted,yes,yes,rct,phase_2,no,,magnesium supplementation | intramuscular injection | fatigue | energy levels | pain
10.1016/j.clinthera.2023.09.007,converted,yes,no,cross_sectional,not_applicable,yes,review,biomarkers | clustering | exercise testing | SF-36 | classification
10.1016/j.heliyon.2021.e08501,converted,no,no,other,not_applicable,yes,,citric acid | TCA cycle | metabolomics | animal model
10.1016/j.jep.2011.08.030,converted,no,yes,other,not_applicable,yes,,animal model | preclinical | traditional medicine | herbal remedy
10.1016/j.jpsychores.2009.09.014,converted,no,no,not_applicable,not_applicable,yes,review,questionnaire validation | beliefs about emotions | CBT
10.1016/j.jpsychores.2010.11.010,converted,yes,yes,rct,phase_2,no,,cognitive behavioral stress management|psychological intervention|quality of life|stress reduction|CFS symptom management
10.1016/j.jpsychores.2014.08.018,converted,yes,yes,non_randomized_trial,phase_2,no,,cortisol|HPA axis|cognitive behavioral therapy|adolescents|neuroendocrine
10.1016/j.lfs.2012.11.016,converted,yes,no,cross_sectional,not_applicable,yes,,genetic_association | personality | monoamine_genes | observational
10.1016/j.medcli.2009.04.044,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS diagnosis | type A behavior pattern | behavioral psychology
10.1016/j.psyneuen.2008.10.022,converted,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,genetic polymorphisms | allostatic load | biomarkers | ACE gene | stress response
10.1016/j.nicl.2019.102045,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS pathophysiology | brainstem connectivity | neuroimaging | fMRI | autonomic dysfunction
10.1016/j.psyneuen.2021.105287,converted,yes,no,cross_sectional,not_applicable,no,,kynurenine metabolism | biomarkers | CFS pathology | cross-sectional comparison
10.1016/s0002-9343(98)00179-x,converted,yes,no,cross_sectional,not_applicable,yes,,neuroimaging|PET|brain metabolism|diagnostic biomarker|CFS
10.1016/s0022-3999(01)00315-4,converted,yes,yes,rct,phase_2,no,,staphylococcus toxoid vaccine|symptom rating scale|fibromyalgia|CFS treatment outcome|double-blind trial
10.1016/s0165-5728(97)00032-5,converted,yes,yes,rct,phase_2,no,,poliovirus vaccine|immune response|enterovirus|symptom assessment|immunological effects
10.1016/s0924-9338(12)74396-1,converted,yes,no,cross_sectional,not_applicable,yes,,cognitive dysfunction | attentional bias | executive attention | psychological mechanisms
10.1016/s0960-8966(98)00021-2,converted,yes,no,observational_cohort,not_applicable,yes,,ME/CFS pathophysiology | muscle metabolism | mitochondrial dysfunction | magnetic resonance spectroscopy | exercise physiology
10.1016/s0254-6272(09)60026-1,converted,yes,yes,rct,phase_2,no,,massage therapy | traditional Chinese medicine | immune function | symptom improvement
10.1016/s2215-0366(17)30126-8,converted,yes,yes,rct,phase_2_3,no,,ME/CFS|functional somatic syndromes|imipramine|tricyclic antidepressant|randomized controlled trial
10.1023/a/1020558917955,converted,yes,no,cross_sectional,not_applicable,yes,review,cytokine dysregulation | acute phase response | immune activation | exercise response
10.1034/j.1600-0463.2003.1110504.x,converted,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,ME/CFS | infection | microbiology | diagnostic
10.1026/0942-5403/a000456,converted,no,no,other,not_applicable,yes,review,meta-analysis|psychological screening|chronic health conditions
10.1023/a/1018726713470,converted,yes,no,cross_sectional,not_applicable,yes,review,self-efficacy|psychological|moderator|assessment
10.1038/s41591-025-03788-3,converted,yes,no,observational_cohort,not_applicable,yes,review,biomarkers | multi-omics | AI/machine learning | ME/CFS pathogenesis | microbiome
10.1038/s41598-017-15383-9,converted,yes,no,other,not_applicable,no,,ME/CFS|post-exertional malaise|biomarkers|miRNA|cerebrospinal fluid
10.1038/s41598-019-47966-z,converted,yes,no,cross_sectional,not_applicable,yes,review,diagnostic test validation | mitochondrial dysfunction | biomarker assessment
10.1042/cs20020354,converted,yes,no,cross_sectional,not_applicable,yes,,ME/CFS pathophysiology | amino acid metabolism | central fatigue | serotonin | dopamine
10.1038/tp.2017.44,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS pathophysiology | cerebrospinal fluid | immune biomarkers | cytokine analysis
10.1038/s41598-017-18585-3,converted,no,no,other,not_applicable,yes,review,gene expression | twin study | meta-analysis
10.1073/pnas.0913650107,converted,no,no,other,not_applicable,yes,,XMRV|virology|retrovirus|restriction factors
10.1080/21641846.2016.1217666,converted,yes,no,unclear,not_applicable,yes,editorial,ME/CFS|self-management|behavioral intervention|diary outcomes|letter to editor
10.1080/21641846.2016.1206176,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS diagnosis | activity reduction | case definitions | SF-36 validation
10.1080/21641846.2014.892755,converted,yes,no,cross_sectional,not_applicable,yes,,post-exertional malaise | cognitive fatigue | ME/CFS symptomatology
10.1073/pnas.2415119121,converted,yes,no,other,not_applicable,yes,review,ME/CFS immunology | T cell exhaustion | transcriptomics | biomarker discovery
10.1080/21641846.2018.1494530,converted,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS subtypes|latent class analysis|symptom heterogeneity|health functioning
10.1093/jimmun/vkaf087,converted,yes,no,other,not_applicable,yes,review,immune phenotyping|CSF analysis|biomarkers|disease heterogeneity
10.1080/21641846.2020.1793058,converted,yes,no,other,not_applicable,yes,editorial,ME/CFS history | epidemic modeling | Royal Free outbreak | mathematical epidemiology | disease classification
10.1097/00005768-200305001-01301,converted,no,no,other,not_applicable,yes,editorial,permissions|copyright|publishing guidelines
