doi,source_folder,is_relevant,studies_treatment,trial_type,phase,is_excluded,exclusion_reason,topics,paper_title,paper_journal,paper_year,paper_authors,paper_volume,paper_issue,paper_pages,paper_url
10.1016/j.clinph.2018.08.022,abstract_only,no,no,observational_cohort,not_applicable,no,,periodic limb movements | sleep | cohort study | RLS comorbidity,,,,,,,,
10.1002/pne2.12079,abstract_only,no,no,other,not_applicable,yes,review,growing pains | RLS phenotype | twin study | genetic associations,,,,,,,,
10.1002/1531-8257(200003)15:2<324::aid-mds1020>3.0.co;2-4,abstract_only,yes,yes,case_series,phase_2,no,,amantadine | open-label | symptom reduction | dose-finding,Amantadine is beneficial in restless legs syndrome,Movement Disorders,2000,Virgilio Gerald H. Evidente; Charles H. Adler; John N. Caviness; Joseph G. Hentz; Katrina Gwinn-Hardy,15,2,324-327,https://doi.org/10.1002/1531-8257(200003)15:2<324::aid-mds1020>3.0.co;2-4
10.1002/mds.22254,abstract_only,yes,no,not_applicable,not_applicable,yes,review,RLS treatment efficacy | evidence-based review | drug classification,Treatment of restless legs syndrome: An evidence‐based review and implications for clinical practice,Movement Disorders,2008,Claudia Trenkwalder; Wayne A. Hening; Pasquale Montagna; Wolfgang H. Oertel; Richard P. Allen; Arthur S. Walters; Joao Costa; Karin Stiasny‐Kolster; Cristina Sampaio,23,16,2267-2302,https://doi.org/10.1002/mds.22254
10.1007/s11325-023-02824-1,abstract_only,no,no,cross_sectional,not_applicable,yes,,sleep disorders | MS | NMOSD | RLS prevalence | cross-sectional survey,,,,,,,,
10.1016/j.sleep.2007.06.016,abstract_only,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,homocysteine | B vitamins | biomarkers | levodopa | observational,Homocysteine in restless legs syndrome,Sleep Medicine,2008,Cornelius G. Bachmann; Nicolas Guth; Kathrin Helmschmied; Victor W. Armstrong; Walter Paulus; Svenja Happe,9,4,388-392,https://doi.org/10.1016/j.sleep.2007.06.016
10.28982/josam.7511,abstract_only,yes,no,case_control,not_applicable,no,,RLS severity | magnesium | ferritin | sleep quality | biomarkers,A study of the correlation between magnesium and ferritin levels and the severity of the disease and sleep quality in restless legs syndrome,Journal of Surgery and Medicine,2024,Sibel Üstün Özek,8,1,00-00,https://doi.org/10.28982/josam.7511
pmid_24601071,abstract_only,yes,no,cross_sectional,not_applicable,yes,,RLS prevalence | palliative care | quality of life | screening,Symptoms of restless legs syndrome in a palliative care population: frequency and impact.,Journal of palliative care,2013,Walia HK; Shalhoub G.; Ramsammy V.; Harrington M.; Thornton JD; Auckley D.,29,4,210-6,https://pubmed.ncbi.nlm.nih.gov/24601071/
10.1212/01.wnl.0000036606.56405.3d,abstract_only,no,no,observational_cohort,not_applicable,yes,,RLS pathophysiology | spinal anesthesia side effect | observational study,,,,,,,,
10.1007/s00415-006-7008-1,abstract_only,no,no,other,not_applicable,yes,editorial,RLS pathophysiology | Parkinson's disease | dopaminergic dysfunction,,,,,,,,
10.1016/j.ebiom.2019.03.047,abstract_only,no,no,other,not_applicable,yes,editorial,gabapentin | GABA receptors | mechanistic review,,,,,,,,
10.1016/j.lpm.2009.09.029,abstract_only,no,no,other,not_applicable,yes,review,RLS pathophysiology | dopamine | brain iron | A11 neurons,,,,,,,,
10.1212/wnl.84.14_supplement.p7.298,abstract_only,yes,yes,rct,phase_2_3,no,,rotigotine | transdermal dopamine agonist | end-stage renal disease | hemodialysis | periodic limb movements,Rotigotine in Patients with Restless Legs Syndrome and End-stage Renal Disease Requiring Hemodialysis (P7.298),Neurology,2015,John Winkelman; Yves Dauvilliers; Markku Partinen; Heike Benes; Virpi Rauta; Hanna Schröder; Nadine Goldammer; Elisabeth Dohin; Erwin Schollmayer,84,14_supplement,,https://doi.org/10.1212/wnl.84.14_supplement.p7.298
10.1038/s41598-020-64641-w,abstract_only,yes,no,cross_sectional,not_applicable,yes,,neuroimaging|functional connectivity|salience network|brain imaging|pathophysiology,Alterations in Salience Network Functional Connectivity in Individuals with Restless Legs Syndrome,Scientific Reports,2020,Jeonghun Ku; Yeong Seon Lee; Keun Tae Kim; HyukWon Chang; Yong Won Cho,10,1,7643,https://doi.org/10.1038/s41598-020-64641-w
10.5005/ijsm-1-1-12,abstract_only,no,no,other,not_applicable,yes,review,RLS|PLMS|sleep-related movement disorders|literature review,,,,,,,,
10.3390/nu12123908,abstract_only,yes,no,not_applicable,not_applicable,yes,review,vitamin C|sleep|RLS|literature overview|antioxidants,The Role of Vitamin C in Two Distinct Physiological States: Physical Activity and Sleep,Nutrients,2020,Aneta Otocka-Kmiecik; Aleksandra Król,12,12,3908,https://doi.org/10.3390/nu12123908
pmid_19514513,abstract_only,yes,no,other,not_applicable,yes,review,RLS diagnosis | symptom rating scale | IRLS criteria | clinical assessment,[Diagnosis and symptom rating scale of restless legs syndrome].,Brain and nerve = Shinkei kenkyu no shinpo,2009,Inoue Y.,61,5,533-8,https://pubmed.ncbi.nlm.nih.gov/19514513/
10.1055/s-0038-1626856,abstract_only,no,no,other,not_applicable,yes,review,health economics | Parkinson disease | cost-of-illness,,,,,,,,
10.1111/crj.12667,abstract_only,no,no,cross_sectional,not_applicable,no,,sleep disorders|chronic fatigue|polysomnography|RLS diagnosis,,,,,,,,
10.1192/j.eurpsy.2021.1268,abstract_only,no,no,other,not_applicable,yes,review,dopamine agonists | impulse control disorders | adverse effects,,,,,,,,
10.1016/s0022-510x(02)00078-3,abstract_only,no,no,other,not_applicable,yes,,periodic limb movements | animal model | sleep | dopamine,,,,,,,,
10.1016/j.sleep.2007.12.006,abstract_only,yes,yes,rct,phase_2,no,,iron supplementation | RLS severity | CSF ferritin | brain iron | intravenous iron,"A randomized, double-blind, placebo-controlled trial of intravenous iron sucrose in restless legs syndrome",Sleep Medicine,2009,Christopher J. Earley; Alena Horská; Mona A. Mohamed; Peter B. Barker; John L. Beard; Richard P. Allen,10,2,206-211,https://doi.org/10.1016/j.sleep.2007.12.006
10.20969/vskm.2025.18(2).24-28,abstract_only,yes,yes,case_series,not_applicable,no,,RLS pathogenesis | deficiency correction | multifactorial treatment | quality of life,Clinical aspects and differentiated therapy strategies for idiopathic form of restless legs syndrome,The Bulletin of Contemporary Clinical Medicine,2025,Umida G. Yodgorova; Malika M. Raimova; Saodat K. Sobirova; Muborak B. Abdullaeva; Gavhar S. Kendjayeva; Nigorakhon A. Okiljonova,18,2,24-28,https://doi.org/10.20969/vskm.2025.18(2).24-28
10.1016/j.chest.2020.09.099,abstract_only,no,no,not_applicable,not_applicable,yes,review,sleep disorders | Parkinson disease | RLS comorbidity,,,,,,,,
10.1007/s00415-020-10295-7,abstract_only,no,no,case_control,not_applicable,no,,migraine|central sensitization|comorbidity|RLS association,,,,,,,,
10.24953/turkjped.2018.02.007,abstract_only,no,no,cross_sectional,not_applicable,yes,,RLS prevalence | familial Mediterranean fever | pediatric | growing pains,,,,,,,,
10.1177/17449871261421131,abstract_only,yes,no,other,not_applicable,yes,review,qualitative_study|family_experiences|psychosocial_impact,Everyday life experiences of family members of individuals with restless legs syndrome: a qualitative interview study,Journal of Research in Nursing,2026,Elzana Odzakovic; Maria Björk; Malin Jakobsson; Sandra Öberg; Mattias Georgsson; Lise-Lotte Jonasson; Susanne Knutsson; Martin Ulander; Bengt Fridlund; Anders Broström,,,17449871261421131,https://doi.org/10.1177/17449871261421131
10.3389/fneur.2021.682448,abstract_only,yes,no,observational_cohort,not_applicable,yes,protocol,RLS cardiovascular risk | cohort study | observational | no treatment tested,"Jidong Restless Legs Syndrome Cohort Study: Objectives, Design, and Baseline Screening",Frontiers in Neurology,2021,Shu-Hong Wang; Xue-Yu Chen; Xiao-Ping Wang,12,,682448,https://doi.org/10.3389/fneur.2021.682448
10.22038/ijogi.2018.11617,abstract_only,no,no,other,not_applicable,yes,review,RLS prevalence | pregnancy | meta-analysis,,,,,,,,
10.1016/j.sleep.2008.11.003,abstract_only,yes,yes,rct,phase_2,no,,iron supplementation | ferritin | RLS symptoms | IRLS score | double-blind placebo-controlled,"Efficacy of oral iron in patients with restless legs syndrome and a low-normal ferritin: A randomized, double-blind, placebo-controlled study",Sleep Medicine,2009,James Wang; Brian O’Reilly; Ramesh Venkataraman; Vincent Mysliwiec; Angela Mysliwiec,10,9,973-975,https://doi.org/10.1016/j.sleep.2008.11.003
10.32394/pe.75.37,abstract_only,yes,no,other,not_applicable,yes,review,RLS prevalence | pregnancy | systematic review | meta-analysis,Prevalence of restless legs syndrome in pregnant women: a systematic review and meta-analysis,Przeglad Epidemiologiczny,2022,Alireza Abdi; Omar Hussein Shareef; Sahar Dalvand; Reza Ghanei Gheshlag; Ali Hasanpour Dehkordi,75,3,402-412,https://doi.org/10.32394/pe.75.37
10.7224/1537-2073.2018-009,abstract_only,yes,no,cross_sectional,not_applicable,no,,RLS prevalence | MS comorbidity | depression anxiety | sleep disorders | cross-sectional survey,"Impact, Frequency, and Severity of Restless Legs Syndrome in Patients with Multiple Sclerosis in Argentina",International Journal of MS Care,2019,Edgar Carnero Contentti; Pablo A. López; Debora Nadur; María Eugenia Balbuena; Ana Mariel Finkelstein; Verónica Tkachuk,21,4,157-165,https://doi.org/10.7224/1537-2073.2018-009
10.1111/liv.12035,abstract_only,yes,yes,case_series,not_applicable,no,,RLS treatment | PBC comorbidity | observational case series | dopaminergic therapy,Restless leg syndrome is a treatable cause of sleep disturbance and fatigue in primary biliary cirrhosis,Liver International,2013,Kirstie Anderson; David E. J. Jones; Katharine Wilton; Julia L. Newton,33,2,239-243,https://doi.org/10.1111/liv.12035
10.4236/ijcm.2013.43026,abstract_only,yes,no,cross_sectional,not_applicable,no,,RLS prevalence | liver transplant | epidemiology | medication associations,Restless Legs Syndrome in Liver Transplant Recipients,International Journal of Clinical Medicine,2013,Rose Franco; Syed Rizvi; Jose Franco; Farhan Rizvi,04,03,145-151,https://doi.org/10.4236/ijcm.2013.43026
10.1016/j.sleep.2021.11.008,abstract_only,no,no,other,not_applicable,yes,review,sleep bruxism | comorbidity | systematic review,,,,,,,,
10.1016/j.sleep.2019.12.016,abstract_only,yes,no,retrospective_cohort,not_applicable,no,,pediatric RLS | clinical characteristics | comparative study | sleep polysomnography | ferritin levels,Clinical characteristics of Korean pediatric patients with restless legs syndrome,Sleep Medicine,2020,Sohyeon Kim; Keun Tae Kim; Gholam K. Motamedi; Yong Won Cho,69,,14-18,https://doi.org/10.1016/j.sleep.2019.12.016
10.1016/j.sleep.2024.05.011,abstract_only,yes,no,other,not_applicable,yes,review,dopamine agonists | sleep architecture | meta-analysis | RLS treatment,Dopamine agonists in restless leg syndrome treatment and their effects on sleep parameters: A systematic review and meta-analysis,Sleep Medicine,2024,Wei-Chih Yeh; Ying-Sheng Li; Yang-Pei Chang; Chung-Yao Hsu,119,,379-388,https://doi.org/10.1016/j.sleep.2024.05.011
10.23736/s0392-9590.17.03881-0,abstract_only,no,no,not_applicable,not_applicable,no,,venous insufficiency | nocturnal symptoms | leg cramping,,,,,,,,
10.4103/1319-2442.152417,abstract_only,yes,yes,rct,phase_2,no,,gabapentin|levodopa-carbidopa|hemodialysis|sleep quality|IRLS,Gabapentin versus levodopa-c for the treatment of restless legs syndrome in hemodialysis patients: A randomized clinical trial,Saudi Journal of Kidney Diseases and Transplantation,2015,MohammadRasoul Ghadami; Nazanin Razazian; Hamid Azimi; Jafar Heidarnejadian; Daryoush Afshari,26,2,271,https://doi.org/10.4103/1319-2442.152417
10.37990/medr.1513486,abstract_only,no,no,cross_sectional,not_applicable,yes,,bruxism|correlation|RLS comorbidity,,,,,,,,
10.1016/j.heliyon.2024.e28896,abstract_only,yes,no,other,not_applicable,yes,review,RLS variants | systematic review | diagnostic criteria | dopaminergic treatment,Restless legs syndrome variants: A systematic review,Heliyon,2024,Mandana Haghshenas; Yousef Veisani; Ali Sahebi,10,7,e28896,https://doi.org/10.1016/j.heliyon.2024.e28896
10.22365/jpsych.2016.273.222,abstract_only,yes,yes,case_series,not_applicable,no,,RLS diagnosis | dopaminergic treatment | pramipexole | misdiagnosis | case report,Restless legs syndrome mimicking S1 radiculopathy,Psychiatriki,2016,Zambelis T.; Wolgamuth BR; Papoutsi SN; Economou NT,27,3,222-226,https://doi.org/10.22365/jpsych.2016.273.222
10.1093/sleep/zsaf090.1421,abstract_only,yes,yes,case_series,not_applicable,no,,pediatric RLS | gabapentin | dopamine agonist | augmentation | combination therapy,1421 Early-Onset Restless Leg Syndrome with Rapid Progression and Gabapentin-Induced Augmentation: A Case of Complex Management in a Pediatric Patient,SLEEP,2025,William Rosales; Malvika Sagar,48,Supplement_1,A610-A611,https://doi.org/10.1093/sleep/zsaf090.1421
10.1111/ane.13156,abstract_only,no,no,observational_cohort,not_applicable,yes,,REM sleep behavior disorder | neurodegenerative risk | polysomnography,,,,,,,,
10.1016/s0378-3782(02)00092-0,abstract_only,no,yes,observational_cohort,not_applicable,yes,,iron deficiency anemia | motor activity | infants | restless legs syndrome,,,,,,,,
10.5664/jcsm.5920,abstract_only,yes,yes,non_randomized_trial,phase_2,no,,vibration therapy | skin blood flow | symptom severity | crossover design | WED,Decreased Symptoms without Augmented Skin Blood Flow in Subjects with RLS/WED after Vibration Treatment,Journal of Clinical Sleep Medicine,2016,Ulrike H. Mitchell; Sterling C. Hilton; Erik Hunsaker; Jan Ulfberg,12,7,947-952,https://doi.org/10.5664/jcsm.5920
10.7176/jhmn/68-10,abstract_only,yes,yes,non_randomized_trial,not_applicable,no,,muscle stretching exercises | hemodialysis | symptom severity | non-pharmacological intervention,Effect of Muscles Stretching Exercises on Severity of Restless Legs Syndrome of Adult Patients Undergoing Hemodialysis,"Journal of Health, Medicine and Nursing",2019,Azza Awad Algendy; Zeinab Faried Bahgat,,,,https://doi.org/10.7176/jhmn/68-10
pmid_17941460,abstract_only,yes,no,other,not_applicable,yes,review,dopamine agonists | restless legs syndrome | treatment review,[Dopamine agonists--clinical applications beyond Parkinson's disease].,Neurologia i neurochirurgia polska,2007,Kuran W.,41,2 Suppl 1,S54-8,https://pubmed.ncbi.nlm.nih.gov/17941460/
10.5114/areh.2025.154337,abstract_only,yes,yes,rct,not_applicable,no,,exercise|aerobic training|resistance training|RLS symptoms|sleep quality,"Comparison of aerobic and strength training exercises for restless leg syndrome, sleep quality, and daytime sleepiness in patients with diabetes mellitus: a randomized clinical trial",Advances in Rehabilitation,2025,Fizah Mahnoor Khan; Aruba Saeed; Imran Amjad; Shahzana Khalid,39,4,67-81,https://doi.org/10.5114/areh.2025.154337
10.1046/j.1440-1819.2002.00966.x,abstract_only,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,RLS severity assessment | PSQI sleep quality | SIT test validation,Subjective sleep quality and suggested immobilization test in restless leg syndrome and periodic limb movement disorder,Psychiatry and Clinical Neurosciences,2002,YUICHI INOUE; KAZUYOSHI NANBA; YUTAKA HONDA; YASURO TAKAHASHI; HEII ARAI,56,3,293-294,https://doi.org/10.1046/j.1440-1819.2002.00966.x
10.1080/09638288.2018.1453875,abstract_only,no,no,other,not_applicable,yes,review,systematic review | non-pharmacological interventions | RLS,,,,,,,,
10.1177/1744806919882272,abstract_only,yes,no,cross_sectional,not_applicable,yes,,RLS in Parkinson's disease | neuroimaging | fMRI | sensorimotor network | pathophysiology,Reduced regional activity and functional connectivity within sensorimotor network in Parkinson’s patients with restless legs syndrome,Molecular Pain,2019,Zhe Li; Jun Chen; Yuwan Lin; Miaomiao Zhou; Qiaodi Cai; Xinchun Li; Zhuohua Wu; Xinjie Chen; Xinling Yang; Xiaoqin Zhu; Jianjun Lu; Li Zhang; Bo Liu; Xiaodong Luo; Pingyi Xu,15,,1744806919882272,https://doi.org/10.1177/1744806919882272
10.1007/978-3-030-32633-3_21,abstract_only,yes,no,cross_sectional,not_applicable,no,,RLS prevalence | hemodialysis patients | sleep disorders | cross-sectional survey,Sleep Disorders and Restless Legs Syndrome in Hemodialysis Patients in Greece: A Cross-Sectional Study,Advances in Experimental Medicine and Biology,2020,Pantelis Stergiannis; Maria Govari; Edison Jahaj; Christina Marvaki; Georgia Toulia; Katerina Marvaki; Georgia Chasioti; George Intas,1195,,155-162,https://doi.org/10.1007/978-3-030-32633-3_21
10.1080/01616412.2021.2018865,abstract_only,no,no,case_control,not_applicable,no,,RLS comorbidity | anxiety in PD | Parkinson's disease,,,,,,,,
